step,aaa-uninformed_num,aaa-uninformed_coverage,aaa-disinformed_num,aaa-disinformed_coverage,aaa-informed_num,aaa-informed_coverage,aaa-informing_num,aaa-informing_coverage,aaa-disinforming_num,aaa-disinforming_coverage
1496,115,0.02984687256683104,27,0.007007526602647288,3711,0.9631456008305217,,,,
1497,115,0.02984687256683104,27,0.007007526602647288,3708,0.9623669867635609,3,7.786140669608098E-4,,
1498,115,0.02984687256683104,27,0.007007526602647288,3709,0.9626265247858812,2,5.190760446405398E-4,,
1499,115,0.02984687256683104,27,0.007007526602647288,3711,0.9631456008305217,,,,
1500,115,0.02984687256683104,27,0.007007526602647288,3706,0.9618479107189203,5,0.0012976901116013497,,
1501,115,0.02984687256683104,27,0.007007526602647288,3708,0.9623669867635609,3,7.786140669608098E-4,,
1502,115,0.02984687256683104,27,0.007007526602647288,3708,0.9623669867635609,3,7.786140669608098E-4,,
1503,115,0.02984687256683104,27,0.007007526602647288,3708,0.9623669867635609,3,7.786140669608098E-4,,
1504,115,0.02984687256683104,27,0.007007526602647288,3707,0.9621074487412405,4,0.0010381520892810796,,
1505,115,0.02984687256683104,26,0.006747988580327018,3711,0.9631456008305217,1,2.595380223202699E-4,,
1506,115,0.02984687256683104,26,0.006747988580327018,3710,0.9628860628082014,2,5.190760446405398E-4,,
1507,115,0.02984687256683104,26,0.006747988580327018,3710,0.9628860628082014,2,5.190760446405398E-4,,
1508,115,0.02984687256683104,26,0.006747988580327018,3711,0.9631456008305217,1,2.595380223202699E-4,,
1509,115,0.02984687256683104,26,0.006747988580327018,3710,0.9628860628082014,2,5.190760446405398E-4,,
1510,115,0.02984687256683104,25,0.006488450558006748,3713,0.9636646768751622,,,,
1511,115,0.02984687256683104,25,0.006488450558006748,3712,0.963405138852842,1,2.595380223202699E-4,,
1512,115,0.02984687256683104,25,0.006488450558006748,3711,0.9631456008305217,2,5.190760446405398E-4,,
1513,115,0.02984687256683104,25,0.006488450558006748,3712,0.963405138852842,1,2.595380223202699E-4,,
1514,115,0.02984687256683104,25,0.006488450558006748,3710,0.9628860628082014,3,7.786140669608098E-4,,
1515,115,0.02984687256683104,25,0.006488450558006748,3711,0.9631456008305217,2,5.190760446405398E-4,,
1516,115,0.02984687256683104,24,0.006228912535686478,3712,0.963405138852842,2,5.190760446405398E-4,,
1517,115,0.02984687256683104,24,0.006228912535686478,3713,0.9636646768751622,1,2.595380223202699E-4,,
1518,115,0.02984687256683104,23,0.005969374513366208,3711,0.9631456008305217,4,0.0010381520892810796,,
1519,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1520,115,0.02984687256683104,23,0.005969374513366208,3714,0.9639242148974825,1,2.595380223202699E-4,,
1521,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1522,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1523,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1524,115,0.02984687256683104,23,0.005969374513366208,3714,0.9639242148974825,1,2.595380223202699E-4,,
1525,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1526,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1527,115,0.02984687256683104,23,0.005969374513366208,3714,0.9639242148974825,1,2.595380223202699E-4,,
1528,115,0.02984687256683104,23,0.005969374513366208,3713,0.9636646768751622,2,5.190760446405398E-4,,
1529,115,0.02984687256683104,22,0.0057098364910459385,3713,0.9636646768751622,3,7.786140669608098E-4,,
1530,115,0.02984687256683104,22,0.0057098364910459385,3714,0.9639242148974825,2,5.190760446405398E-4,,
1531,115,0.02984687256683104,22,0.0057098364910459385,3714,0.9639242148974825,2,5.190760446405398E-4,,
1532,115,0.02984687256683104,21,0.005450298468725669,3715,0.9641837529198027,2,5.190760446405398E-4,,
1533,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1534,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1535,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1536,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1537,115,0.02984687256683104,20,0.005190760446405399,3717,0.9647028289644433,1,2.595380223202699E-4,,
1538,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1539,115,0.02984687256683104,20,0.005190760446405399,3715,0.9641837529198027,3,7.786140669608098E-4,,
1540,115,0.02984687256683104,20,0.005190760446405399,3717,0.9647028289644433,1,2.595380223202699E-4,,
1541,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1542,115,0.02984687256683104,20,0.005190760446405399,3717,0.9647028289644433,1,2.595380223202699E-4,,
1543,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1544,115,0.02984687256683104,20,0.005190760446405399,3715,0.9641837529198027,3,7.786140669608098E-4,,
1545,115,0.02984687256683104,20,0.005190760446405399,3716,0.964443290942123,2,5.190760446405398E-4,,
1546,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1547,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1548,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1549,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1550,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1551,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1552,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1553,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1554,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1555,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1556,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1557,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1558,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1559,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1560,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1561,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1562,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1563,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1564,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1565,115,0.02984687256683104,19,0.004931222424085129,3717,0.9647028289644433,2,5.190760446405398E-4,,
1566,115,0.02984687256683104,19,0.004931222424085129,3716,0.964443290942123,3,7.786140669608098E-4,,
1567,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1568,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1569,115,0.02984687256683104,19,0.004931222424085129,3716,0.964443290942123,3,7.786140669608098E-4,,
1570,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1571,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1572,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1573,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1574,115,0.02984687256683104,19,0.004931222424085129,3716,0.964443290942123,3,7.786140669608098E-4,,
1575,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1576,115,0.02984687256683104,19,0.004931222424085129,3719,0.9652219050090838,,,,
1577,115,0.02984687256683104,19,0.004931222424085129,3718,0.9649623669867635,1,2.595380223202699E-4,,
1578,115,0.02984687256683104,18,0.004671684401764859,3720,0.9654814430314042,,,,
1579,115,0.02984687256683104,18,0.004671684401764859,3719,0.9652219050090838,1,2.595380223202699E-4,,
1580,115,0.02984687256683104,18,0.004671684401764859,3719,0.9652219050090838,1,2.595380223202699E-4,,
1581,115,0.02984687256683104,18,0.004671684401764859,3717,0.9647028289644433,3,7.786140669608098E-4,,
1582,115,0.02984687256683104,16,0.004152608357124318,3722,0.9660005190760447,,,,
1583,115,0.02984687256683104,16,0.004152608357124318,3721,0.9657409810537244,1,2.595380223202699E-4,,
1584,115,0.02984687256683104,16,0.004152608357124318,3722,0.9660005190760447,,,,
1585,115,0.02984687256683104,16,0.004152608357124318,3722,0.9660005190760447,,,,
1586,115,0.02984687256683104,16,0.004152608357124318,3720,0.9654814430314042,2,5.190760446405398E-4,,
1587,115,0.02984687256683104,16,0.004152608357124318,3721,0.9657409810537244,1,2.595380223202699E-4,,
1588,115,0.02984687256683104,16,0.004152608357124318,3720,0.9654814430314042,2,5.190760446405398E-4,,
1589,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1590,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1591,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1592,115,0.02984687256683104,15,0.003893070334804049,3720,0.9654814430314042,3,7.786140669608098E-4,,
1593,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1594,115,0.02984687256683104,15,0.003893070334804049,3720,0.9654814430314042,3,7.786140669608098E-4,,
1595,115,0.02984687256683104,15,0.003893070334804049,3719,0.9652219050090838,4,0.0010381520892810796,,
1596,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1597,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1598,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1599,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1600,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1601,115,0.02984687256683104,15,0.003893070334804049,3720,0.9654814430314042,3,7.786140669608098E-4,,
1602,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1603,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1604,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1605,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1606,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1607,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1608,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1609,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1610,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1611,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1612,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1613,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1614,115,0.02984687256683104,15,0.003893070334804049,3719,0.9652219050090838,4,0.0010381520892810796,,
1615,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1616,115,0.02984687256683104,15,0.003893070334804049,3720,0.9654814430314042,3,7.786140669608098E-4,,
1617,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1618,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1619,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1620,115,0.02984687256683104,15,0.003893070334804049,3720,0.9654814430314042,3,7.786140669608098E-4,,
1621,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1622,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1623,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1624,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1625,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1626,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1627,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1628,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1629,115,0.02984687256683104,15,0.003893070334804049,3721,0.9657409810537244,2,5.190760446405398E-4,,
1630,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1631,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1632,115,0.02984687256683104,15,0.003893070334804049,3722,0.9660005190760447,1,2.595380223202699E-4,,
1633,115,0.02984687256683104,15,0.003893070334804049,3723,0.9662600570983649,,,,
1634,115,0.02984687256683104,15,0.003893070334804049,3720,0.9654814430314042,3,7.786140669608098E-4,,
1635,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1636,115,0.02984687256683104,14,0.003633532312483779,3722,0.9660005190760447,2,5.190760446405398E-4,,
1637,115,0.02984687256683104,14,0.003633532312483779,3721,0.9657409810537244,3,7.786140669608098E-4,,
1638,115,0.02984687256683104,14,0.003633532312483779,3722,0.9660005190760447,2,5.190760446405398E-4,,
1639,115,0.02984687256683104,14,0.003633532312483779,3722,0.9660005190760447,2,5.190760446405398E-4,,
1640,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1641,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1642,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1643,115,0.02984687256683104,14,0.003633532312483779,3723,0.9662600570983649,1,2.595380223202699E-4,,
1644,115,0.02984687256683104,14,0.003633532312483779,3723,0.9662600570983649,1,2.595380223202699E-4,,
1645,115,0.02984687256683104,14,0.003633532312483779,3723,0.9662600570983649,1,2.595380223202699E-4,,
1646,115,0.02984687256683104,14,0.003633532312483779,3723,0.9662600570983649,1,2.595380223202699E-4,,
1647,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1648,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1649,115,0.02984687256683104,14,0.003633532312483779,3723,0.9662600570983649,1,2.595380223202699E-4,,
1650,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1651,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1652,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1653,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1654,115,0.02984687256683104,14,0.003633532312483779,3724,0.9665195951206852,,,,
1655,115,0.02984687256683104,14,0.003633532312483779,3722,0.9660005190760447,2,5.190760446405398E-4,,
1656,115,0.02984687256683104,13,0.003373994290163509,3724,0.9665195951206852,1,2.595380223202699E-4,,
1657,115,0.02984687256683104,13,0.003373994290163509,3724,0.9665195951206852,1,2.595380223202699E-4,,
1658,115,0.02984687256683104,13,0.003373994290163509,3723,0.9662600570983649,2,5.190760446405398E-4,,
1659,115,0.02984687256683104,12,0.003114456267843239,3723,0.9662600570983649,3,7.786140669608098E-4,,
1660,115,0.02984687256683104,12,0.003114456267843239,3724,0.9665195951206852,2,5.190760446405398E-4,,
1661,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1662,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1663,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1664,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1665,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1666,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1667,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1668,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1669,115,0.02984687256683104,11,0.0028549182455229693,3725,0.9667791331430055,2,5.190760446405398E-4,,
1670,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1671,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1672,115,0.02984687256683104,11,0.0028549182455229693,3725,0.9667791331430055,2,5.190760446405398E-4,,
1673,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1674,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1675,115,0.02984687256683104,11,0.0028549182455229693,3725,0.9667791331430055,2,5.190760446405398E-4,,
1676,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1677,115,0.02984687256683104,11,0.0028549182455229693,3725,0.9667791331430055,2,5.190760446405398E-4,,
1678,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1679,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1680,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1681,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1682,115,0.02984687256683104,11,0.0028549182455229693,3724,0.9665195951206852,3,7.786140669608098E-4,,
1683,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1684,115,0.02984687256683104,11,0.0028549182455229693,3726,0.9670386711653257,1,2.595380223202699E-4,,
1685,115,0.02984687256683104,11,0.0028549182455229693,3727,0.967298209187646,,,,
1686,115,0.02984687256683104,11,0.0028549182455229693,3725,0.9667791331430055,2,5.190760446405398E-4,,
1687,115,0.02984687256683104,11,0.0028549182455229693,3725,0.9667791331430055,2,5.190760446405398E-4,,
1688,115,0.02984687256683104,10,0.0025953802232026994,3728,0.9675577472099662,,,,
1689,115,0.02984687256683104,10,0.0025953802232026994,3726,0.9670386711653257,2,5.190760446405398E-4,,
1690,115,0.02984687256683104,10,0.0025953802232026994,3727,0.967298209187646,1,2.595380223202699E-4,,
1691,115,0.02984687256683104,10,0.0025953802232026994,3725,0.9667791331430055,3,7.786140669608098E-4,,
1692,115,0.02984687256683104,10,0.0025953802232026994,3728,0.9675577472099662,,,,
1693,115,0.02984687256683104,10,0.0025953802232026994,3727,0.967298209187646,1,2.595380223202699E-4,,
1694,115,0.02984687256683104,10,0.0025953802232026994,3727,0.967298209187646,1,2.595380223202699E-4,,
1695,115,0.02984687256683104,9,0.0023358422008824295,3729,0.9678172852322865,,,,
1696,115,0.02984687256683104,9,0.0023358422008824295,3728,0.9675577472099662,1,2.595380223202699E-4,,
1697,115,0.02984687256683104,9,0.0023358422008824295,3729,0.9678172852322865,,,,
1698,115,0.02984687256683104,9,0.0023358422008824295,3728,0.9675577472099662,1,2.595380223202699E-4,,
1699,115,0.02984687256683104,9,0.0023358422008824295,3729,0.9678172852322865,,,,
1700,115,0.02984687256683104,9,0.0023358422008824295,3728,0.9675577472099662,1,2.595380223202699E-4,,
1701,115,0.02984687256683104,9,0.0023358422008824295,3729,0.9678172852322865,,,,
1702,115,0.02984687256683104,9,0.0023358422008824295,3729,0.9678172852322865,,,,
1703,115,0.02984687256683104,9,0.0023358422008824295,3726,0.9670386711653257,3,7.786140669608098E-4,,
1704,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1705,115,0.02984687256683104,8,0.002076304178562159,3729,0.9678172852322865,1,2.595380223202699E-4,,
1706,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1707,115,0.02984687256683104,8,0.002076304178562159,3728,0.9675577472099662,2,5.190760446405398E-4,,
1708,115,0.02984687256683104,8,0.002076304178562159,3728,0.9675577472099662,2,5.190760446405398E-4,,
1709,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1710,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1711,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1712,115,0.02984687256683104,8,0.002076304178562159,3729,0.9678172852322865,1,2.595380223202699E-4,,
1713,115,0.02984687256683104,8,0.002076304178562159,3729,0.9678172852322865,1,2.595380223202699E-4,,
1714,115,0.02984687256683104,8,0.002076304178562159,3728,0.9675577472099662,2,5.190760446405398E-4,,
1715,115,0.02984687256683104,8,0.002076304178562159,3728,0.9675577472099662,2,5.190760446405398E-4,,
1716,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1717,115,0.02984687256683104,8,0.002076304178562159,3730,0.9680768232546068,,,,
1718,115,0.02984687256683104,8,0.002076304178562159,3729,0.9678172852322865,1,2.595380223202699E-4,,
1719,115,0.02984687256683104,8,0.002076304178562159,3729,0.9678172852322865,1,2.595380223202699E-4,,
1720,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1721,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1722,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1723,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1724,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1725,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1726,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1727,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1728,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1729,115,0.02984687256683104,7,0.0018167661562418895,3729,0.9678172852322865,2,5.190760446405398E-4,,
1730,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1731,115,0.02984687256683104,7,0.0018167661562418895,3729,0.9678172852322865,2,5.190760446405398E-4,,
1732,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1733,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1734,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1735,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1736,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1737,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1738,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1739,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1740,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1741,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1742,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1743,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1744,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1745,115,0.02984687256683104,7,0.0018167661562418895,3729,0.9678172852322865,2,5.190760446405398E-4,,
1746,115,0.02984687256683104,7,0.0018167661562418895,3729,0.9678172852322865,2,5.190760446405398E-4,,
1747,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1748,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1749,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1750,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1751,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1752,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1753,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1754,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1755,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1756,115,0.02984687256683104,7,0.0018167661562418895,3729,0.9678172852322865,2,5.190760446405398E-4,,
1757,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1758,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1759,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1760,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1761,115,0.02984687256683104,7,0.0018167661562418895,3728,0.9675577472099662,3,7.786140669608098E-4,,
1762,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1763,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1764,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1765,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1766,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1767,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1768,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1769,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1770,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1771,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1772,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1773,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1774,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1775,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1776,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1777,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1778,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1779,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1780,115,0.02984687256683104,7,0.0018167661562418895,3730,0.9680768232546068,1,2.595380223202699E-4,,
1781,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1782,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
1783,115,0.02984687256683104,7,0.0018167661562418895,3729,0.9678172852322865,2,5.190760446405398E-4,,
1784,115,0.02984687256683104,7,0.0018167661562418895,3731,0.968336361276927,,,,
